subject_id,canonical_finger_position,b_keypoints_a,b_keypoints_b,c_keypoints_a,c_keypoints_b,b_descriptors_a,b_descriptors_b,c_descriptors_a,c_descriptors_b,b_cap_a,b_cap_b,c_cap_a,c_cap_b,b_scale_distribution_a,b_scale_distribution_b,c_scale_distribution_a,c_scale_distribution_b,b_median_keypoint_size_a,b_median_keypoint_size_b,c_median_keypoint_size_a,c_median_keypoint_size_b,b_mutual_matches,c_mutual_matches,b_ransac_input,c_ransac_input,b_score,c_score,score_delta_c_minus_b,b_decision,c_decision,b_stage,c_stage,stage_transition
00001038,4,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2594;1:132;2:176;3:55;4:43,0:2257;1:363;2:299;3:52;4:29,0:2385;1:214;2:323;3:59;4:19,0:2253;1:230;2:313;3:145;4:59,2.8284271247461903,2.8284271247461903,4.000000000000001,4.000000000000001,2,1,2,1,0,0,0,rejected,rejected,insufficient_mutual_matches,insufficient_mutual_matches,insufficient_mutual_matches -> insufficient_mutual_matches
00001038,5,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2066;1:156;2:554;3:173;4:51,0:2471;1:242;2:207;3:51;4:29,0:1796;1:412;2:549;3:181;4:62,0:2349;1:229;2:299;3:95;4:28,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,2,5,2,5,0,2,2,rejected,rejected,insufficient_mutual_matches,valid_model_but_0_to_3_inliers,insufficient_mutual_matches -> valid_model_but_0_to_3_inliers
00001038,6,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2330;1:326;2:287;3:47;4:10,0:2321;1:264;2:265;3:98;4:52,0:2298;1:201;2:360;3:113;4:28,0:2406;1:160;2:271;3:101;4:62,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,3,4,3,4,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001038,7,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2083;1:263;2:429;3:145;4:80,0:2432;1:228;2:235;3:64;4:41,0:1843;1:479;2:445;3:162;4:71,0:2540;1:136;2:211;3:81;4:32,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,5,6,5,6,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001038,8,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1964;1:337;2:442;3:181;4:76,0:2213;1:345;2:311;3:90;4:41,0:984;1:950;2:686;3:259;4:121,0:2361;1:156;2:273;3:138;4:72,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,4,4,4,4,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001038,9,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2109;1:397;2:345;3:116;4:33,0:2354;1:235;2:284;3:86;4:41,0:2153;1:259;2:389;3:131;4:68,0:2180;1:241;2:381;3:135;4:63,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,4,6,4,6,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001038,10,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1827;1:463;2:455;3:184;4:71,0:2402;1:183;2:270;3:120;4:25,0:547;1:566;2:1114;3:510;4:263,0:2428;1:209;2:269;3:63;4:31,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,3,1,3,1,2,0,-2,rejected,rejected,valid_model_but_0_to_3_inliers,insufficient_mutual_matches,valid_model_but_0_to_3_inliers -> insufficient_mutual_matches
00001039,1,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2230;1:310;2:316;3:106;4:38,0:2212;1:310;2:324;3:113;4:41,0:1403;1:434;2:663;3:338;4:162,0:2314;1:169;2:311;3:133;4:73,4.000000000000001,2.8284271247461903,4.000000000000001,4.000000000000001,8,7,8,7,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001039,2,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:738;1:804;2:978;3:387;4:93,0:2401;1:251;2:249;3:69;4:30,0:402;1:220;2:1446;3:731;4:201,0:2243;1:200;2:360;3:126;4:71,4.000000000000001,4.000000000000001,4.000000000000001,2.8284271247461903,8,3,8,3,3,2,-1,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001039,3,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1314;1:532;2:845;3:246;4:63,0:2277;1:319;2:275;3:94;4:35,0:260;1:506;2:1463;3:611;4:160,0:2210;1:205;2:355;3:152;4:78,2.8284271247461903,4.000000000000001,4.000000000000001,2.8284271247461903,6,2,6,2,2,0,-2,rejected,rejected,valid_model_but_0_to_3_inliers,insufficient_mutual_matches,valid_model_but_0_to_3_inliers -> insufficient_mutual_matches
00001039,4,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:836;1:1050;2:873;3:209;4:32,0:2388;1:282;2:247;3:61;4:22,0:186;1:347;2:1590;3:747;4:130,0:2281;1:186;2:329;3:137;4:67,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,12,1,12,1,6,0,-6,accepted,rejected,accepted_4_or_more_inliers,insufficient_mutual_matches,accepted_4_or_more_inliers -> insufficient_mutual_matches
00001039,5,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:739;1:632;2:998;3:465;4:166,0:2337;1:275;2:273;3:81;4:34,0:350;1:203;2:1366;3:764;4:317,0:2228;1:222;2:357;3:135;4:58,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,7,2,7,2,3,0,-3,rejected,rejected,valid_model_but_0_to_3_inliers,insufficient_mutual_matches,valid_model_but_0_to_3_inliers -> insufficient_mutual_matches
00001039,6,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2290;1:291;2:267;3:110;4:42,0:2297;1:275;2:301;3:81;4:46,0:1612;1:420;2:585;3:261;4:122,0:2242;1:197;2:352;3:149;4:60,4.000000000000001,2.8284271247461903,4.000000000000001,4.000000000000001,13,8,13,8,4,3,-1,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001039,7,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1492;1:474;2:673;3:258;4:103,0:2433;1:231;2:231;3:74;4:31,0:514;1:239;2:1072;3:810;4:365,0:2321;1:196;2:323;3:101;4:59,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,7,3,7,3,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001039,8,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1909;1:445;2:525;3:102;4:19,0:2348;1:284;2:272;3:69;4:27,0:628;1:873;2:1043;3:372;4:84,0:2298;1:174;2:318;3:121;4:89,4.000000000000001,4.000000000000001,4.000000000000001,2.8284271247461903,3,5,3,5,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001039,9,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2018;1:297;2:475;3:150;4:60,0:2352;1:272;2:276;3:73;4:27,0:585;1:865;2:974;3:424;4:152,0:2301;1:194;2:314;3:131;4:60,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,3,4,3,4,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001039,10,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1627;1:243;2:812;3:260;4:58,0:2368;1:196;2:289;3:96;4:51,0:460;1:917;2:963;3:516;4:144,0:2333;1:168;2:333;3:111;4:55,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,2,1,2,1,0,0,0,rejected,rejected,insufficient_mutual_matches,insufficient_mutual_matches,insufficient_mutual_matches -> insufficient_mutual_matches
00001040,1,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2379;1:301;2:210;3:81;4:29,0:2284;1:248;2:329;3:99;4:40,0:2314;1:123;2:396;3:115;4:52,0:2331;1:188;2:301;3:117;4:63,4.000000000000001,4.000000000000001,2.8284271247461903,4.000000000000001,4,3,4,3,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001040,3,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1949;1:192;2:731;3:98;4:30,0:2217;1:307;2:370;3:72;4:34,0:1010;1:925;2:817;3:205;4:43,0:2167;1:227;2:359;3:174;4:73,4.000000000000001,2.8284271247461903,4.000000000000001,4.000000000000001,5,5,5,5,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001040,4,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1986;1:190;2:711;3:87;4:26,0:2050;1:388;2:410;3:121;4:31,0:1214;1:760;2:773;3:209;4:44,0:1831;1:293;2:497;3:262;4:117,4.000000000000001,4.000000000000001,2.8284271247461903,4.000000000000001,4,3,4,3,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001040,6,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2223;1:439;2:233;3:78;4:27,0:2439;1:221;2:230;3:76;4:34,0:2237;1:106;2:429;3:176;4:52,0:2349;1:191;2:298;3:111;4:51,2.8284271247461903,4.000000000000001,4.000000000000001,4.000000000000001,7,2,7,2,2,0,-2,rejected,rejected,valid_model_but_0_to_3_inliers,insufficient_mutual_matches,valid_model_but_0_to_3_inliers -> insufficient_mutual_matches
00001040,7,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2297;1:122;2:397;3:104;4:80,0:2498;1:186;2:235;3:60;4:21,0:1519;1:539;2:676;3:222;4:44,0:2358;1:167;2:321;3:95;4:59,2.8284271247461903,4.000000000000001,4.000000000000001,4.000000000000001,1,2,1,2,0,0,0,rejected,rejected,insufficient_mutual_matches,insufficient_mutual_matches,insufficient_mutual_matches -> insufficient_mutual_matches
00001040,8,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1080;1:239;2:1051;3:464;4:166,0:2435;1:255;2:230;3:58;4:22,0:759;1:1139;2:720;3:207;4:175,0:2291;1:213;2:311;3:124;4:61,4.000000000000001,4.000000000000001,2.8284271247461903,4.000000000000001,2,3,2,3,0,2,2,rejected,rejected,insufficient_mutual_matches,valid_model_but_0_to_3_inliers,insufficient_mutual_matches -> valid_model_but_0_to_3_inliers
00001040,9,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1854;1:252;2:598;3:222;4:74,0:2444;1:240;2:233;3:57;4:26,0:529;1:406;2:1399;3:559;4:107,0:2213;1:242;2:341;3:133;4:71,2.8284271247461903,4.000000000000001,4.000000000000001,4.000000000000001,2,0,2,0,0,0,0,rejected,rejected,insufficient_mutual_matches,insufficient_mutual_matches,insufficient_mutual_matches -> insufficient_mutual_matches
00001041,1,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2033;1:360;2:385;3:154;4:68,0:2232;1:262;2:296;3:118;4:92,0:2090;1:347;2:361;3:124;4:78,0:2372;1:196;2:288;3:86;4:58,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,9,3,9,3,3,2,-1,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001041,2,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1908;1:412;2:511;3:137;4:32,0:2310;1:267;2:260;3:99;4:64,0:317;1:1551;2:774;3:284;4:74,0:2449;1:217;2:232;3:65;4:37,4.000000000000001,4.000000000000001,2.8284271247461903,4.000000000000001,15,3,15,3,4,2,-2,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001041,3,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1824;1:370;2:504;3:215;4:87,0:2346;1:233;2:244;3:108;4:69,0:365;1:1309;2:794;3:365;4:167,0:2270;1:378;2:259;3:57;4:36,2.8284271247461903,4.000000000000001,4.000000000000001,2.8284271247461903,6,5,6,5,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001041,4,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2100;1:272;2:434;3:145;4:49,0:2377;1:208;2:245;3:101;4:69,0:174;1:1490;2:878;3:343;4:115,0:2448;1:240;2:217;3:57;4:38,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,7,7,7,7,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001041,5,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1826;1:375;2:499;3:198;4:102,0:2159;1:288;2:290;3:148;4:115,0:1700;1:456;2:496;3:235;4:113,0:2273;1:312;2:294;3:84;4:37,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,13,5,13,5,4,2,-2,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001041,6,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2157;1:255;2:362;3:142;4:84,0:2044;1:350;2:361;3:157;4:88,0:2000;1:227;2:575;3:154;4:44,0:2303;1:230;2:293;3:104;4:70,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,1,1,1,1,0,0,0,rejected,rejected,insufficient_mutual_matches,insufficient_mutual_matches,insufficient_mutual_matches -> insufficient_mutual_matches
00001041,7,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1555;1:340;2:735;3:284;4:86,0:2340;1:222;2:285;3:88;4:65,0:1210;1:444;2:882;3:351;4:113,0:2361;1:241;2:271;3:81;4:46,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,7,5,7,5,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001041,8,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2041;1:269;2:457;3:164;4:69,0:2363;1:227;2:251;3:97;4:62,0:1913;1:315;2:511;3:186;4:75,0:2359;1:290;2:242;3:66;4:43,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,7,2,7,2,2,0,-2,rejected,rejected,valid_model_but_0_to_3_inliers,insufficient_mutual_matches,valid_model_but_0_to_3_inliers -> insufficient_mutual_matches
00001041,9,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1975;1:304;2:467;3:187;4:67,0:2472;1:167;2:216;3:73;4:72,0:300;1:741;2:1177;3:545;4:237,0:2498;1:220;2:215;3:43;4:24,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,8,6,8,6,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001041,10,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1619;1:407;2:591;3:277;4:106,0:2330;1:234;2:262;3:94;4:80,0:787;1:847;2:728;3:426;4:212,0:2428;1:289;2:223;3:47;4:13,4.000000000000001,4.000000000000001,4.000000000000001,2.8284271247461903,2,3,2,3,0,2,2,rejected,rejected,insufficient_mutual_matches,valid_model_but_0_to_3_inliers,insufficient_mutual_matches -> valid_model_but_0_to_3_inliers
00001042,1,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1994;1:335;2:407;3:173;4:91,0:2363;1:262;2:286;3:68;4:21,0:1647;1:343;2:549;3:310;4:151,0:2457;1:148;2:299;3:73;4:23,4.000000000000001,4.000000000000001,4.000000000000001,2.8284271247461903,12,3,12,3,3,2,-1,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001042,2,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1178;1:393;2:838;3:475;4:116,0:2323;1:269;2:291;3:92;4:25,0:389;1:287;2:909;3:1057;4:358,0:2464;1:163;2:289;3:66;4:18,4.000000000000001,4.000000000000001,5.656854249492381,4.000000000000001,6,0,6,0,2,0,-2,rejected,rejected,valid_model_but_0_to_3_inliers,insufficient_mutual_matches,valid_model_but_0_to_3_inliers -> insufficient_mutual_matches
00001042,3,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1278;1:275;2:1016;3:341;4:90,0:2186;1:310;2:339;3:122;4:43,0:418;1:261;2:1138;3:918;4:265,0:2280;1:174;2:326;3:148;4:72,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,16,3,16,3,12,2,-10,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001042,4,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1012;1:471;2:803;3:480;4:234,0:2108;1:323;2:383;3:127;4:59,0:762;1:156;2:728;3:926;4:428,0:2311;1:211;2:301;3:123;4:54,4.000000000000001,2.8284271247461903,5.656854249492381,4.000000000000001,3,2,3,2,2,0,-2,rejected,rejected,valid_model_but_0_to_3_inliers,insufficient_mutual_matches,valid_model_but_0_to_3_inliers -> insufficient_mutual_matches
00001042,5,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1054;1:399;2:869;3:472;4:206,0:2080;1:297;2:395;3:158;4:70,0:515;1:173;2:889;3:985;4:438,0:2338;1:177;2:300;3:124;4:61,4.000000000000001,4.000000000000001,5.656854249492381,4.000000000000001,10,4,10,4,7,2,-5,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001042,6,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2112;1:283;2:380;3:168;4:57,0:2280;1:299;2:316;3:78;4:27,0:2007;1:285;2:396;3:209;4:103,0:2390;1:170;2:298;3:107;4:35,4.000000000000001,2.8284271247461903,4.000000000000001,2.8284271247461903,10,3,10,3,6,2,-4,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001042,7,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2098;1:323;2:420;3:113;4:46,0:2076;1:334;2:373;3:145;4:72,0:1933;1:397;2:406;3:174;4:90,0:2331;1:179;2:315;3:120;4:55,4.000000000000001,2.8284271247461903,4.000000000000001,4.000000000000001,20,1,20,1,10,0,-10,accepted,rejected,accepted_4_or_more_inliers,insufficient_mutual_matches,accepted_4_or_more_inliers -> insufficient_mutual_matches
00001042,8,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2303;1:243;2:327;3:93;4:34,0:2238;1:299;2:343;3:86;4:34,0:2044;1:347;2:402;3:141;4:66,0:2199;1:225;2:364;3:136;4:76,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,27,10,27,10,12,2,-10,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001042,9,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2334;1:126;2:415;3:94;4:31,0:2275;1:268;2:305;3:111;4:41,0:1296;1:378;2:1010;3:244;4:72,0:2225;1:220;2:374;3:134;4:47,4.000000000000001,2.8284271247461903,4.000000000000001,4.000000000000001,19,3,19,3,11,2,-9,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001042,10,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2337;1:155;2:372;3:107;4:29,0:1971;1:322;2:455;3:180;4:72,0:1744;1:434;2:612;3:151;4:59,0:2333;1:160;2:314;3:143;4:50,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,16,0,16,0,7,0,-7,accepted,rejected,accepted_4_or_more_inliers,insufficient_mutual_matches,accepted_4_or_more_inliers -> insufficient_mutual_matches
00001043,1,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2179;1:304;2:325;3:125;4:67,0:2275;1:284;2:291;3:99;4:51,0:2105;1:256;2:364;3:174;4:101,0:2305;1:191;2:296;3:119;4:89,4.000000000000001,2.8284271247461903,4.000000000000001,4.000000000000001,8,11,8,11,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001043,2,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1858;1:134;2:748;3:191;4:69,0:2230;1:299;2:322;3:96;4:53,0:447;1:178;2:1541;3:638;4:196,0:2189;1:196;2:352;3:158;4:105,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,8,4,8,4,4,2,-2,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001043,3,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2034;1:230;2:457;3:191;4:88,0:2071;1:315;2:440;3:117;4:57,0:2005;1:313;2:457;3:159;4:66,0:2183;1:201;2:340;3:163;4:113,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,9,1,9,1,4,0,-4,accepted,rejected,accepted_4_or_more_inliers,insufficient_mutual_matches,accepted_4_or_more_inliers -> insufficient_mutual_matches
00001043,4,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2250;1:305;2:362;3:63;4:20,0:2157;1:335;2:363;3:99;4:46,0:382;1:1236;2:1085;3:256;4:41,0:2134;1:253;2:368;3:149;4:96,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,9,5,9,5,3,2,-1,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001043,5,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1968;1:217;2:485;3:230;4:100,0:2230;1:302;2:299;3:113;4:56,0:748;1:880;2:856;3:371;4:145,0:2161;1:225;2:343;3:157;4:114,4.000000000000001,2.8284271247461903,4.000000000000001,4.000000000000001,7,4,7,4,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001043,6,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2272;1:317;2:296;3:73;4:42,0:2200;1:249;2:361;3:133;4:57,0:2071;1:295;2:389;3:159;4:86,0:2305;1:181;2:321;3:119;4:74,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,8,4,8,4,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001043,7,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1952;1:317;2:480;3:186;4:65,0:2186;1:263;2:363;3:116;4:72,0:277;1:1732;2:626;3:257;4:108,0:2259;1:171;2:315;3:141;4:114,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,3,6,3,6,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001043,8,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1813;1:625;2:437;3:86;4:39,0:2151;1:271;2:372;3:137;4:69,0:195;1:1731;2:760;3:251;4:63,0:2302;1:204;2:290;3:118;4:86,2.8284271247461903,4.000000000000001,4.000000000000001,4.000000000000001,15,5,15,5,6,2,-4,accepted,rejected,accepted_4_or_more_inliers,valid_model_but_0_to_3_inliers,accepted_4_or_more_inliers -> valid_model_but_0_to_3_inliers
00001043,9,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2338;1:280;2:273;3:74;4:35,0:2322;1:248;2:272;3:89;4:69,0:214;1:2008;2:630;3:122;4:26,0:2363;1:191;2:286;3:97;4:63,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,6,4,6,4,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001043,10,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2079;1:241;2:424;3:167;4:89,0:1983;1:310;2:401;3:189;4:117,0:1221;1:1019;2:518;3:182;4:60,0:2048;1:276;2:346;3:189;4:141,4.000000000000001,4.000000000000001,2.8284271247461903,2.8284271247461903,5,3,5,3,2,2,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001044,1,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:2248;1:343;2:320;3:68;4:21,0:2243;1:291;2:327;3:97;4:42,0:2414;1:129;2:273;3:137;4:47,0:2269;1:226;2:318;3:124;4:63,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,9,6,9,6,3,3,0,rejected,rejected,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers,valid_model_but_0_to_3_inliers -> valid_model_but_0_to_3_inliers
00001044,3,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1509;1:344;2:649;3:331;4:167,0:2234;1:308;2:343;3:91;4:24,0:1140;1:376;2:945;3:407;4:132,0:2350;1:189;2:277;3:114;4:70,4.000000000000001,4.000000000000001,4.000000000000001,4.000000000000001,2,0,2,0,0,0,0,rejected,rejected,insufficient_mutual_matches,insufficient_mutual_matches,insufficient_mutual_matches -> insufficient_mutual_matches
00001044,4,3000,3000,3000,3000,3000,3000,3000,3000,True,True,True,True,0:1704;1:358;2:579;3:264;4:95,0:2254;1:316;2:312;3:87;4:31,0:975;1:520;2:913;3:425;4:167,0:2327;1:171;2:308;3:131;4:63,4.000000000000001,2.8284271247461903,4.000000000000001,4.000000000000001,4,2,4,2,2,0,-2,rejected,rejected,valid_model_but_0_to_3_inliers,insufficient_mutual_matches,valid_model_but_0_to_3_inliers -> insufficient_mutual_matches
