dataset,protocol,pair_id,subject_id,canonical_finger_position,strata,primary_status,rerun_status,status_equal,primary_error_code,rerun_error_code,error_code_equal,primary_raw_score,rerun_raw_score,raw_score_text_equal,raw_score_abs_delta,raw_score_within_tolerance,prepare_a_diagnostics_equal,prepare_b_diagnostics_equal,compare_diagnostics_equal,primary_method_compare_ms,rerun_method_compare_ms,primary_compare_ms,rerun_compare_ms,primary_total_ms,rerun_total_ms,reproducible
sd300b,plain_self,sd300b_plain_self_00001281_06,00001281,6,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0245,0.0915,0.3725,0.6365,173.3543,170.7552,true
sd300b,plain_self,sd300b_plain_self_00001281_07,00001281,7,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0254,0.0905,0.3911,0.6102,80.6767,77.6746,true
sd300b,plain_self,sd300b_plain_self_00001281_10,00001281,10,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0276,0.0967,0.3957,0.7108,63.2328,59.6005,true
sd300b,plain_self,sd300b_plain_self_00001284_10,00001284,10,low_positive_both_resolutions,ok,ok,true,,,true,31.89454412241004,31.89454412241004,true,0.0,true,true,true,true,0.0573,0.167,0.4101,0.7467,47.7495,46.1374,true
sd300b,plain_self,sd300b_plain_self_00001285_01,00001285,1,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0254,0.0991,0.3805,0.6235,161.9496,154.9437,true
sd300b,plain_self,sd300b_plain_self_00001285_02,00001285,2,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.025,0.0984,0.4149,0.6963,112.1237,113.3309,true
sd300b,plain_self,sd300b_plain_self_00001285_03,00001285,3,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0274,0.1339,0.4056,0.7844,111.058,92.8258,true
sd300b,plain_self,sd300b_plain_self_00001285_04,00001285,4,low_positive_both_resolutions,ok,ok,true,,,true,16.586865026205977,16.586865026205977,true,0.0,true,true,true,true,0.0353,0.1226,0.3919,0.6157,95.223,102.273,true
sd300b,plain_self,sd300b_plain_self_00001285_05,00001285,5,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0247,0.0835,0.3908,0.5927,54.585,56.137,true
sd300b,plain_self,sd300b_plain_self_00001285_07,00001285,7,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0287,0.0921,0.4437,0.5586,79.1289,81.2008,true
sd300b,plain_self,sd300b_plain_self_00001285_08,00001285,8,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0282,0.1086,0.3914,0.7097,82.3526,84.6871,true
sd300b,plain_self,sd300b_plain_self_00001285_09,00001285,9,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0256,0.1408,0.409,0.6197,79.4277,85.7111,true
sd300b,plain_self,sd300b_plain_self_00001285_10,00001285,10,self_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0246,0.1549,0.4126,0.605,86.9547,88.4062,true
sd300b,plain_self,sd300b_plain_self_00001289_10,00001289,10,low_positive_both_resolutions,ok,ok,true,,,true,23.165117663467225,23.165117663467225,true,0.0,true,true,true,true,0.0441,0.1781,0.4328,0.6996,48.432,48.2403,true
sd300b,plain_self,sd300b_plain_self_00001297_02,00001297,2,deterministic_positive_sample,ok,ok,true,,,true,548.3977963736156,548.3977963736156,true,0.0,true,true,true,true,4.2851,3.8375,4.7666,4.3217,174.8524,157.4332,true
sd300b,plain_self,sd300b_plain_self_00001303_10,00001303,10,self_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0247,0.0791,0.3724,0.5454,69.0198,68.4215,true
sd300b,plain_self,sd300b_plain_self_00001304_02,00001304,2,deterministic_positive_sample,ok,ok,true,,,true,303.57038520610286,303.57038520610286,true,0.0,true,true,true,true,1.3574,1.4273,1.8039,1.9141,115.5075,99.7986,true
sd300b,plain_self,sd300b_plain_self_00001305_06,00001305,6,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,17.6848,15.3713,18.1892,16.0721,363.5845,322.0715,true
sd300b,plain_self,sd300b_plain_self_00001309_02,00001309,2,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0246,0.1255,0.3973,0.5962,86.3173,64.0894,true
sd300b,plain_self,sd300b_plain_self_00001309_07,00001309,7,low_positive_both_resolutions,ok,ok,true,,,true,23.165117663467225,23.165117663467225,true,0.0,true,true,true,true,0.0441,0.134,0.4451,0.6277,75.029,75.4569,true
sd300b,plain_self,sd300b_plain_self_00001309_10,00001309,10,self_zero_sd300c_only,ok,ok,true,,,true,16.586865026205977,16.586865026205977,true,0.0,true,true,true,true,0.0325,0.0953,0.3799,0.6506,56.3201,63.4611,true
sd300b,plain_self,sd300b_plain_self_00001315_09,00001315,9,deterministic_positive_sample,ok,ok,true,,,true,816.5421034810189,816.5421034810189,true,0.0,true,true,true,true,7.4204,7.211,7.8896,7.8412,144.4555,143.3068,true
sd300b,plain_self,sd300b_plain_self_00001318_02,00001318,2,low_positive_both_resolutions,ok,ok,true,,,true,16.586865026205977,16.586865026205977,true,0.0,true,true,true,true,0.0339,0.0893,0.4117,0.564,83.0286,82.8815,true
sd300b,plain_self,sd300b_plain_self_00001318_05,00001318,5,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0238,0.088,0.4059,0.5553,49.0723,48.8113,true
sd300b,plain_self,sd300b_plain_self_00001318_09,00001318,9,deterministic_positive_sample,ok,ok,true,,,true,816.5421034810189,816.5421034810189,true,0.0,true,true,true,true,7.3586,7.4623,7.792,8.0139,141.6989,137.3977,true
sd300b,plain_self,sd300b_plain_self_00001322_05,00001322,5,low_positive_both_resolutions,ok,ok,true,,,true,54.38764445112881,54.38764445112881,true,0.0,true,true,true,true,0.1033,0.1577,0.4962,0.6157,95.4635,93.3559,true
sd300b,plain_self,sd300b_plain_self_00001322_06,00001322,6,self_zero_sd300c_only,ok,ok,true,,,true,816.2630192584975,816.2630192584975,true,0.0,true,true,true,true,8.6252,7.3911,9.1321,7.9253,288.824,281.5489,true
sd300b,plain_self,sd300b_plain_self_00001327_05,00001327,5,low_positive_both_resolutions,ok,ok,true,,,true,41.88229363871244,41.88229363871244,true,0.0,true,true,true,true,0.0727,0.155,0.4636,0.6295,90.1655,85.7473,true
sd300b,plain_self,sd300b_plain_self_00001330_09,00001330,9,deterministic_positive_sample,ok,ok,true,,,true,816.5421034810189,816.5421034810189,true,0.0,true,true,true,true,8.0465,7.7353,8.4933,8.2726,130.6794,124.1498,true
sd300b,plain_self,sd300b_plain_self_00001342_10,00001342,10,low_positive_both_resolutions,ok,ok,true,,,true,54.38764445112881,54.38764445112881,true,0.0,true,true,true,true,0.0964,0.1557,0.4457,0.6539,107.9944,98.3738,true
sd300b,plain_self,sd300b_plain_self_00001343_06,00001343,6,deterministic_positive_sample,ok,ok,true,,,true,1047.5621183460594,1047.5621183460594,true,0.0,true,true,true,true,15.9974,16.7843,16.5231,17.4384,367.4003,348.5854,true
sd300b,plain_self,sd300b_plain_self_00001348_03,00001348,3,deterministic_positive_sample,ok,ok,true,,,true,606.690036766008,606.690036766008,true,0.0,true,true,true,true,5.1998,5.0581,5.604,5.5935,111.0393,110.2738,true
sd300b,plain_self,sd300b_plain_self_00001348_07,00001348,7,low_positive_both_resolutions,ok,ok,true,,,true,16.586865026205977,16.586865026205977,true,0.0,true,true,true,true,0.0295,0.1584,0.3783,0.6092,56.249,56.6418,true
sd300b,plain_self,sd300b_plain_self_00001352_07,00001352,7,low_positive_both_resolutions,ok,ok,true,,,true,41.88229363871244,41.88229363871244,true,0.0,true,true,true,true,0.0706,0.1595,0.4559,0.6325,44.5617,43.9435,true
sd300b,plain_self,sd300b_plain_self_00001354_10,00001354,10,deterministic_positive_sample,ok,ok,true,,,true,513.4224519211136,513.4224519211136,true,0.0,true,true,true,true,3.8809,3.6184,4.3596,4.1863,99.8101,99.0502,true
sd300b,plain_self,sd300b_plain_self_00001355_10,00001355,10,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0211,0.0767,0.4032,0.5393,66.7172,67.2686,true
sd300b,plain_self,sd300b_plain_self_00001357_05,00001357,5,low_positive_both_resolutions,ok,ok,true,,,true,54.38764445112881,54.38764445112881,true,0.0,true,true,true,true,0.107,0.1827,0.4924,0.6624,37.5014,36.6256,true
sd300b,plain_self,sd300b_plain_self_00001358_05,00001358,5,deterministic_positive_sample,ok,ok,true,,,true,676.6407256710116,676.6407256710116,true,0.0,true,true,true,true,6.2104,5.4945,6.6553,6.0205,120.1714,118.7744,true
sd300b,plain_self,sd300b_plain_self_00001361_10,00001361,10,deterministic_positive_sample,ok,ok,true,,,true,525.0809000719476,525.0809000719476,true,0.0,true,true,true,true,3.4579,3.4586,3.902,4.0365,128.9518,119.2684,true
sd300b,plain_self,sd300b_plain_self_00001364_09,00001364,9,low_positive_both_resolutions,ok,ok,true,,,true,23.165117663467225,23.165117663467225,true,0.0,true,true,true,true,0.0399,0.1331,0.3601,0.6978,84.7671,86.7551,true
sd300b,plain_self,sd300b_plain_self_00001364_10,00001364,10,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0222,0.0982,0.3898,0.5951,48.6749,47.9187,true
sd300b,plain_self,sd300b_plain_self_00001374_04,00001374,4,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0276,0.0725,0.3916,0.5146,56.2768,56.9362,true
sd300b,plain_self,sd300b_plain_self_00001375_09,00001375,9,deterministic_positive_sample,ok,ok,true,,,true,676.6407256710116,676.6407256710116,true,0.0,true,true,true,true,5.1765,5.0713,5.5883,5.59,131.8357,133.8566,true
sd300b,plain_self,sd300b_plain_self_00001378_09,00001378,9,deterministic_positive_sample,ok,ok,true,,,true,513.4224519211136,513.4224519211136,true,0.0,true,true,true,true,3.6497,3.5476,4.0969,4.0211,128.3572,132.6062,true
sd300b,plain_self,sd300b_plain_self_00001381_10,00001381,10,deterministic_positive_sample,ok,ok,true,,,true,443.4717626543328,443.4717626543328,true,0.0,true,true,true,true,2.8797,2.8937,3.3503,3.402,97.9562,99.8393,true
sd300b,plain_self,sd300b_plain_self_00001389_03,00001389,3,low_positive_both_resolutions,ok,ok,true,,,true,41.88229363871244,41.88229363871244,true,0.0,true,true,true,true,0.0718,0.1522,0.4301,0.654,79.404,83.2533,true
sd300b,plain_self,sd300b_plain_self_00001389_04,00001389,4,low_positive_both_resolutions,ok,ok,true,,,true,31.89454412241004,31.89454412241004,true,0.0,true,true,true,true,0.0507,0.1253,0.4327,0.5948,84.8942,86.1883,true
sd300b,plain_self,sd300b_plain_self_00001389_07,00001389,7,low_positive_both_resolutions,ok,ok,true,,,true,54.38764445112881,54.38764445112881,true,0.0,true,true,true,true,0.1023,0.1657,0.4588,0.561,92.5558,95.5811,true
sd300b,plain_self,sd300b_plain_self_00001389_09,00001389,9,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0228,0.0751,0.3883,0.5595,72.3043,67.7743,true
sd300b,plain_self,sd300b_plain_self_00001389_10,00001389,10,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.021,0.0854,0.3767,0.6378,38.9738,40.5575,true
sd300b,plain_self,sd300b_plain_self_00001392_05,00001392,5,low_positive_both_resolutions,ok,ok,true,,,true,54.38764445112881,54.38764445112881,true,0.0,true,true,true,true,0.1003,0.1869,0.491,0.6961,52.2143,56.3521,true
sd300b,plain_self,sd300b_plain_self_00001393_08,00001393,8,deterministic_positive_sample,ok,ok,true,,,true,385.1795219001631,385.1795219001631,true,0.0,true,true,true,true,2.4546,2.2103,2.9619,2.729,89.9441,88.0935,true
sd300b,plain_self,sd300b_plain_self_00001395_07,00001395,7,deterministic_positive_sample,ok,ok,true,,,true,303.57038520610286,303.57038520610286,true,0.0,true,true,true,true,1.3691,1.3904,1.7522,1.8713,106.7168,104.8054,true
sd300b,plain_self,sd300b_plain_self_00001401_05,00001401,5,deterministic_positive_sample,ok,ok,true,,,true,793.225207179351,793.225207179351,true,0.0,true,true,true,true,7.047,6.9084,7.5521,7.5075,116.1146,117.0296,true
sd300b,plain_self,sd300b_plain_self_00001407_02,00001407,2,deterministic_positive_sample,ok,ok,true,,,true,501.7640037702798,501.7640037702798,true,0.0,true,true,true,true,3.2195,3.3469,3.6215,3.8886,136.6945,134.376,true
sd300b,plain_self,sd300b_plain_self_00001409_02,00001409,2,deterministic_positive_sample,ok,ok,true,,,true,431.81331450349893,431.81331450349893,true,0.0,true,true,true,true,2.5511,2.7532,2.9578,3.2292,112.7044,108.671,true
sd300b,plain_self,sd300b_plain_self_00001415_01,00001415,1,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,17.3742,14.5792,17.9646,15.1749,317.8609,299.9576,true
sd300b,plain_self,sd300b_plain_self_00001427_10,00001427,10,low_positive_both_resolutions,ok,ok,true,,,true,23.165117663467225,23.165117663467225,true,0.0,true,true,true,true,0.0509,0.0991,0.443,0.5893,65.7295,68.4354,true
sd300b,plain_self,sd300b_plain_self_00001429_05,00001429,5,low_positive_both_resolutions,ok,ok,true,,,true,54.38764445112881,54.38764445112881,true,0.0,true,true,true,true,0.0912,0.1761,0.4684,0.661,64.09,66.6708,true
sd300b,plain_self,sd300b_plain_self_00001439_02,00001439,2,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0199,0.0754,0.3993,0.5155,75.4619,81.003,true
sd300b,plain_self,sd300b_plain_self_00001439_03,00001439,3,low_positive_both_resolutions,ok,ok,true,,,true,69.50512088332607,69.50512088332607,true,0.0,true,true,true,true,0.1255,0.1922,0.5009,0.6573,46.0051,45.0566,true
sd300b,plain_self,sd300b_plain_self_00001439_10,00001439,10,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0219,0.0729,0.36,0.5796,66.7071,68.4889,true
sd300b,plain_self,sd300b_plain_self_00001440_05,00001440,5,self_zero_sd300c_only,ok,ok,true,,,true,31.89454412241004,31.89454412241004,true,0.0,true,true,true,true,0.0666,0.1292,0.5596,0.5772,43.7132,44.3261,true
sd300b,plain_self,sd300b_plain_self_00001440_10,00001440,10,low_positive_both_resolutions,ok,ok,true,,,true,54.38764445112881,54.38764445112881,true,0.0,true,true,true,true,0.104,0.1513,0.4596,0.5863,55.2888,54.8187,true
sd300b,plain_self,sd300b_plain_self_00001445_03,00001445,3,deterministic_positive_sample,ok,ok,true,,,true,839.8589997826866,839.8589997826866,true,0.0,true,true,true,true,7.5739,7.0997,8.0601,7.709,106.2469,103.3977,true
sd300b,plain_self,sd300b_plain_self_00001447_02,00001447,2,low_positive_both_resolutions,ok,ok,true,,,true,23.165117663467225,23.165117663467225,true,0.0,true,true,true,true,0.0388,0.0933,0.4179,0.5467,86.911,90.479,true
sd300b,plain_self,sd300b_plain_self_00001449_04,00001449,4,low_positive_both_resolutions,ok,ok,true,,,true,23.165117663467225,23.165117663467225,true,0.0,true,true,true,true,0.0406,0.1031,0.4183,0.5485,110.2733,106.3648,true
sd300b,plain_self,sd300b_plain_self_00001449_05,00001449,5,low_positive_both_resolutions,ok,ok,true,,,true,23.165117663467225,23.165117663467225,true,0.0,true,true,true,true,0.0409,0.0939,0.4036,0.5484,77.085,75.9583,true
sd300b,plain_self,sd300b_plain_self_00001450_10,00001450,10,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0207,0.0661,0.3763,0.5812,66.7532,66.7987,true
sd300b,plain_self,sd300b_plain_self_00001454_09,00001454,9,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,14.9649,13.4194,15.4382,14.0116,202.5893,198.3396,true
sd300b,plain_self,sd300b_plain_self_00001458_10,00001458,10,low_positive_both_resolutions,ok,ok,true,,,true,23.165117663467225,23.165117663467225,true,0.0,true,true,true,true,0.0393,0.1263,0.3706,0.5782,47.5564,44.4403,true
sd300b,plain_self,sd300b_plain_self_00001459_07,00001459,7,low_positive_both_resolutions,ok,ok,true,,,true,23.165117663467225,23.165117663467225,true,0.0,true,true,true,true,0.0479,0.1058,0.465,0.5505,96.3281,92.7351,true
sd300b,plain_self,sd300b_plain_self_00001462_07,00001462,7,low_positive_both_resolutions,ok,ok,true,,,true,31.89454412241004,31.89454412241004,true,0.0,true,true,true,true,0.051,0.1097,0.426,0.577,65.6685,63.5698,true
sd300b,plain_self,sd300b_plain_self_00001463_10,00001463,10,low_positive_both_resolutions,ok,ok,true,,,true,23.165117663467225,23.165117663467225,true,0.0,true,true,true,true,0.0401,0.0915,0.453,0.5349,31.0507,30.1923,true
sd300b,plain_self,sd300b_plain_self_00001470_05,00001470,5,deterministic_positive_sample,ok,ok,true,,,true,478.44710710683466,478.44710710683466,true,0.0,true,true,true,true,2.9562,3.0159,3.4255,3.5776,103.1959,103.3233,true
sd300b,plain_self,sd300b_plain_self_00001471_07,00001471,7,deterministic_positive_sample,ok,ok,true,,,true,560.0562438008951,560.0562438008951,true,0.0,true,true,true,true,4.0987,3.8691,4.5877,4.3785,138.3621,125.7876,true
sd300b,plain_self,sd300b_plain_self_00001471_10,00001471,10,self_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0198,0.1527,0.4033,0.6106,92.1814,77.8318,true
sd300b,plain_self,sd300b_plain_self_00001473_09,00001473,9,deterministic_positive_sample,ok,ok,true,,,true,979.7603775926941,979.7603775926941,true,0.0,true,true,true,true,10.2299,9.8861,10.7214,10.4577,166.7648,162.5631,true
sd300b,plain_self,sd300b_plain_self_00001483_03,00001483,3,low_positive_both_resolutions,ok,ok,true,,,true,31.89454412241004,31.89454412241004,true,0.0,true,true,true,true,0.0569,0.1343,0.4472,0.5888,80.538,80.2349,true
sd300b,plain_self,sd300b_plain_self_00001483_04,00001483,4,low_positive_both_resolutions,ok,ok,true,,,true,31.89454412241004,31.89454412241004,true,0.0,true,true,true,true,0.0527,0.0896,0.4592,0.5582,106.0574,104.1713,true
sd300b,plain_self,sd300b_plain_self_00001483_09,00001483,9,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0218,0.0552,0.4427,0.5352,78.1275,78.0677,true
sd300b,plain_self,sd300b_plain_self_00001483_10,00001483,10,low_positive_both_resolutions,ok,ok,true,,,true,31.89454412241004,31.89454412241004,true,0.0,true,true,true,true,0.0532,0.0898,0.4413,0.579,95.7295,91.9274,true
sd300b,plain_self,sd300b_plain_self_00001487_03,00001487,3,deterministic_positive_sample,ok,ok,true,,,true,746.5914145760153,746.5914145760153,true,0.0,true,true,true,true,6.7962,6.3243,7.2763,6.8551,120.0604,117.7756,true
sd300b,plain_self,sd300b_plain_self_00001491_03,00001491,3,low_positive_both_resolutions,ok,ok,true,,,true,69.50512088332607,69.50512088332607,true,0.0,true,true,true,true,0.1341,0.1841,0.5468,0.653,44.2955,42.2903,true
sd300b,plain_self,sd300b_plain_self_00001493_06,00001493,6,deterministic_positive_sample,ok,ok,true,,,true,1166.1001890502716,1166.1001890502716,true,0.0,true,true,true,true,15.5401,14.4432,16.067,15.1263,287.8578,274.4942,true
sd300b,plain_self,sd300b_plain_self_00001495_10,00001495,10,self_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0201,0.0518,0.3394,0.5565,64.9228,67.5195,true
sd300b,plain_self,sd300b_plain_self_00001496_02,00001496,2,low_positive_both_resolutions,ok,ok,true,,,true,31.89454412241004,31.89454412241004,true,0.0,true,true,true,true,0.0573,0.092,0.4089,0.5554,108.9368,106.9115,true
sd300b,plain_self,sd300b_plain_self_00001498_05,00001498,5,low_positive_both_resolutions,ok,ok,true,,,true,54.38764445112881,54.38764445112881,true,0.0,true,true,true,true,0.0907,0.1476,0.4826,0.5971,70.594,70.4762,true
sd300b,plain_self,sd300b_plain_self_00001498_10,00001498,10,self_zero_sd300b_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0212,0.0566,0.4034,0.5233,66.8468,63.7237,true
sd300b,plain_self,sd300b_plain_self_00001505_05,00001505,5,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.018,0.0761,0.3627,0.4962,56.6778,56.0109,true
sd300b,plain_self,sd300b_plain_self_00001505_10,00001505,10,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0208,0.095,0.3599,0.569,60.4046,57.4626,true
sd300b,plain_self,sd300b_plain_self_00001511_02,00001511,2,deterministic_positive_sample,ok,ok,true,,,true,699.9576219726795,699.9576219726795,true,0.0,true,true,true,true,8.4903,5.1892,8.9806,5.7765,132.5022,115.0042,true
sd300b,plain_self,sd300b_plain_self_00001512_04,00001512,4,low_positive_both_resolutions,ok,ok,true,,,true,41.88229363871244,41.88229363871244,true,0.0,true,true,true,true,0.0758,0.1307,0.4723,0.6015,59.9606,60.6645,true
sd300b,plain_self,sd300b_plain_self_00001512_10,00001512,10,deterministic_positive_sample,ok,ok,true,,,true,210.3027999994313,210.3027999994313,true,0.0,true,true,true,true,0.651,0.6904,1.0725,1.1775,64.9294,63.4621,true
sd300b,plain_self,sd300b_plain_self_00001515_10,00001515,10,low_positive_both_resolutions,ok,ok,true,,,true,16.586865026205977,16.586865026205977,true,0.0,true,true,true,true,0.0279,0.0657,0.3312,0.5326,105.2527,89.4808,true
sd300b,plain_self,sd300b_plain_self_00001517_06,00001517,6,deterministic_positive_sample,ok,ok,true,,,true,1119.6617550409242,1119.6617550409242,true,0.0,true,true,true,true,14.3656,12.1974,14.8737,12.7824,302.4023,274.5416,true
sd300b,plain_self,sd300b_plain_self_00001518_09,00001518,9,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.022,0.0564,0.3335,0.5112,70.5848,74.0553,true
sd300b,plain_self,sd300b_plain_self_00001521_05,00001521,5,deterministic_positive_sample,ok,ok,true,,,true,256.93659260276706,256.93659260276706,true,0.0,true,true,true,true,0.9979,1.0222,1.409,1.5078,57.5806,54.9064,true
