pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,config_hash,manifest_sha256,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,total_ms,status,error_code,error_message
sd300b_plain_self_00001006_05,sd300b,plain_self,00001006,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,350.204178,48.9332,47.5704,2.5291,99.0471,ok,,
sd300b_plain_self_00001006_06,sd300b,plain_self,00001006,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,746.591415,126.3311,123.9803,10.0771,260.4071,ok,,
sd300b_plain_self_00001006_07,sd300b,plain_self,00001006,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,501.764004,53.7001,56.394,4.0662,114.1755,ok,,
sd300b_plain_self_00001006_08,sd300b,plain_self,00001006,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,455.130211,53.3641,51.9796,3.7258,109.0856,ok,,
sd300b_plain_self_00001006_09,sd300b,plain_self,00001006,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,606.690037,69.936,70.871,6.6604,147.4846,ok,,
sd300b_plain_self_00001006_10,sd300b,plain_self,00001006,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,163.669008,30.5283,28.0676,1.3489,59.9608,ok,,
sd300b_plain_self_00001007_01,sd300b,plain_self,00001007,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,754.342684,153.4096,173.1565,12.7632,339.3455,ok,,
sd300b_plain_self_00001007_02,sd300b,plain_self,00001007,2,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,338.54573,66.1216,63.2195,2.6068,131.9655,ok,,
sd300b_plain_self_00001007_03,sd300b,plain_self,00001007,3,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,385.179522,61.3411,60.5547,3.3763,125.2888,ok,,
sd300b_plain_self_00001007_04,sd300b,plain_self,00001007,4,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,420.154866,55.166,56.1175,3.7928,115.0931,ok,,
sd300b_plain_self_00001007_05,sd300b,plain_self,00001007,5,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,478.447107,68.5839,66.6128,4.2203,139.4333,ok,,
sd300b_plain_self_00001007_06,sd300b,plain_self,00001007,6,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,1154.6371,147.6966,145.4679,19.0403,312.2243,ok,,
sd300b_plain_self_00001007_07,sd300b,plain_self,00001007,7,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,548.397796,68.2316,65.5074,5.2444,138.9992,ok,,
sd300b_plain_self_00001007_08,sd300b,plain_self,00001007,8,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,466.788659,57.4819,58.6803,4.155,120.3352,ok,,
sd300b_plain_self_00001007_09,sd300b,plain_self,00001007,9,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,396.83797,64.2878,65.1059,3.5942,133.005,ok,,
sd300b_plain_self_00001007_10,sd300b,plain_self,00001007,10,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,163.669008,41.6021,42.3007,1.34,85.2589,ok,,
sd300b_plain_self_00001008_01,sd300b,plain_self,00001008,1,sourceafis,3.18.1,64bd0cbef20f418b1d8042dce4020289860fe9a9fe4e4371d627edbc46cda531,982f8e8204893e787c8debff5b8d281e3c22da15faad0a469e894f3d656a69eb,1038.05262,141.662,142.4125,12.6096,296.7011,ok,,
